31989,31991,0.02750818,1544128547,395317678
17746,17746,0.00213244,1544132100,395328741
32505,32507,2.0,1544128502,395317445
32505,32506,7.99946514,1544128502,395317445
12763,12764,0.0624733,1544134226,395335763
12763,12765,0.1,1544134226,395335763
19952,19953,0.00010011,1544132804,395331148
19952,19954,0.004692,1544132804,395331148
36262,36263,0.03976839,1544125980,395308540
36262,36264,0.00308277,1544125980,395308540
19343,17044,0.22118352,1544133037,395331925
19343,19344,0.0297645,1544133037,395331925
251,678,0.6219,1544133613,395333874
251,251,80.32220155,1544133613,395333874
251,10510,1.5085,1544133613,395333874
251,10509,0.14941252,1544133613,395333874
251,7096,0.1385,1544133613,395333874
251,7337,0.20865849,1544133613,395333874
251,10508,0.10459479,1544133613,395333874
29479,29481,1.22649144,1544114319,395267365
29479,29482,1.48663625,1544114319,395267365
18033,18033,0.00528321,1544132516,395330194
32522,32523,0.000824,1544128821,395318579
32522,32524,0.001,1544128821,395318579
911,913,0.01550085,1544134912,395337691
911,912,0.02012631,1544134912,395337691
34710,34711,0.04801551,1544126074,395308952
34710,33556,20.59195722,1544126074,395308952
10160,10161,0.01887058,1544133604,395333826
10160,10162,0.00038662,1544133604,395333826
21972,24937,0.52083234,1544132034,395328487
21972,21972,0.40602907,1544132034,395328487
6860,6371,0.01307673,1544135648,395339779
6860,6861,2.54314068,1544135648,395339779
18856,18857,0.30448239,1544132866,395331324
18856,11081,0.1,1544132866,395331324
28327,28329,0.00247557,1544131425,395326414
28327,28328,0.00571935,1544131425,395326414
33122,33124,0.055394,1544128600,395317853
33122,33123,0.44457355,1544128600,395317853
36524,36526,0.13117892,1544126197,395309431
36524,36525,2.0,1544126197,395309431
31753,31753,0.12202811,1544128615,395317892
31753,31754,0.78,1544128615,395317892
29384,29385,0.098185,1544128657,395318040
24619,24620,0.02773175,1544131975,395328269
30182,30183,0.02870975,1544129518,395320993
30182,9656,4.91754921,1544129518,395320993
3962,23051,0.003431,1544132293,395329370
3962,3962,6.92344895,1544132293,395329370
17987,17987,0.03543417,1544133243,395332597
7152,7154,0.0834,1544134887,395337595
7152,7153,0.02784013,1544134887,395337595
8766,8769,0.003201,1544135566,395339571
8766,8766,0.14161184,1544135566,395339571
27108,27110,0.00353946,1544131378,395326293
27108,27109,0.00098012,1544131378,395326293
18002,18002,0.02383448,1544132792,395331107
33353,33353,0.25954844,1544126293,395309753
33353,34404,0.0012,1544126293,395309753
18076,18076,0.00150514,1544131741,395327511
18058,18058,0.00192058,1544131660,395327251
16413,16414,0.10192263,1544134452,395336256
31728,31729,0.02686208,1544128776,395318450
31728,31730,0.00104865,1544128776,395318450
26042,26043,0.01909,1544131660,395327264
26042,26044,6.94e-06,1544131660,395327264
29144,29145,0.00076121,1544131238,395325873
29144,29122,0.00544704,1544131238,395325873
25865,25866,0.17,1544131703,395327411
24459,24460,1.11658802,1544131999,395328368
36076,36078,0.00704961,1544125958,395308457
36076,36077,7.15e-05,1544125958,395308457
25944,24447,0.40790237,1544131841,395327818
25944,25957,0.00952105,1544131841,395327818
23111,23112,0.0113,1544131943,395328174
23111,23114,0.0478,1544131943,395328174
23111,23115,0.00729,1544131943,395328174
23111,19106,1.815,1544131943,395328174
23111,23113,0.0113,1544131943,395328174
22377,18428,4.99889086,1544132106,395328765
33390,33392,0.0145714,1544126318,395309837
33390,33391,0.01117994,1544126318,395309837
21970,15630,0.0950845,1544132513,395330176
21970,21971,0.16963088,1544132513,395330176
4577,32749,0.003,1544128806,395318540
4577,32738,0.28797755,1544128806,395318540
4577,3561,1.36,1544128806,395318540
18001,18001,0.00494773,1544132076,395328662
2175,2176,0.00461717,1544136203,395341169
2175,2177,2.18926813,1544136203,395341169
2175,2178,0.0063356,1544136203,395341169
1540,10649,0.003429,1544132413,395329736
1540,1540,1.81063346,1544132413,395329736
16645,16647,10.3204798,1544133480,395333440
16645,16646,9.67947323,1544133480,395333440
17995,17995,0.01636988,1544132075,395328617
22519,18434,0.001,1544132117,395328794
18739,18741,4.132e-05,1544132500,395330112
18739,18740,0.00109417,1544132500,395330112
36030,36032,0.02762431,1544126214,395309493
36030,36031,0.19684259,1544126214,395309493
22008,22009,0.03023188,1544132914,395331555
22008,22010,0.04898669,1544132914,395331555
17747,17747,0.00669352,1544133257,395332780
23863,20048,0.002238,1544131971,395328254
23863,23864,0.100488,1544131971,395328254
20693,20695,0.01881218,1544132972,395331727
20693,20694,0.00109087,1544132972,395331727
35729,35731,0.01220147,1544125982,395308543
35729,35730,0.13375,1544125982,395308543
12397,12398,4e-05,1544134246,395335803
33689,8599,0.004514399999999999,1544126624,395310939
33689,33782,0.0001188,1544126624,395310939
33689,33870,0.0001188,1544126624,395310939
33689,3425,0.0003564,1544126624,395310939
33689,33732,0.0001188,1544126624,395310939
33689,8614,0.004039200000000001,1544126624,395310939
33689,33831,0.0001188,1544126624,395310939
33689,33740,0.0001188,1544126624,395310939
33689,33730,0.0001188,1544126624,395310939
33689,33726,0.0001188,1544126624,395310939
33689,19819,0.0001188,1544126624,395310939
33689,33744,0.0001188,1544126624,395310939
33689,33859,0.0001188,1544126624,395310939
33689,8631,0.0009503999999999999,1544126624,395310939
33689,33701,0.0001188,1544126624,395310939
33689,33752,1.33414057,1544126624,395310939
33689,33766,0.0001188,1544126624,395310939
33689,33703,0.0001188,1544126624,395310939
33689,33718,0.0001188,1544126624,395310939
33689,33737,0.0001188,1544126624,395310939
33689,33715,0.0001188,1544126624,395310939
33689,33727,0.0001188,1544126624,395310939
33689,33866,0.0001188,1544126624,395310939
33689,33830,0.0001188,1544126624,395310939
33689,33700,0.0001188,1544126624,395310939
33689,33853,0.0001188,1544126624,395310939
33689,33849,0.0001188,1544126624,395310939
33689,33724,0.0001188,1544126624,395310939
33689,33825,0.0001188,1544126624,395310939
33689,33798,0.0001188,1544126624,395310939
33689,33785,0.0001188,1544126624,395310939
33689,33692,0.0001188,1544126624,395310939
33689,33720,0.0001188,1544126624,395310939
33689,33696,0.0001188,1544126624,395310939
33689,33821,0.0001188,1544126624,395310939
33689,33805,0.0001188,1544126624,395310939
33689,33767,0.0001188,1544126624,395310939
33689,33739,0.0001188,1544126624,395310939
33689,33731,0.0001188,1544126624,395310939
33689,16754,0.0001188,1544126624,395310939
33689,33784,0.0001188,1544126624,395310939
33689,33699,0.0001188,1544126624,395310939
33689,33758,0.0001188,1544126624,395310939
33689,33832,0.0001188,1544126624,395310939
33689,33775,0.0001188,1544126624,395310939
33689,33794,0.0001188,1544126624,395310939
33689,33868,0.0001188,1544126624,395310939
33689,33792,0.0001188,1544126624,395310939
33689,33858,0.0001188,1544126624,395310939
33689,33778,0.0001188,1544126624,395310939
33689,33863,0.0001188,1544126624,395310939
33689,33817,0.0001188,1544126624,395310939
33689,33847,0.0001188,1544126624,395310939
33689,10820,0.0001188,1544126624,395310939
33689,33754,0.0001188,1544126624,395310939
33689,33808,0.0001188,1544126624,395310939
33689,33820,0.0001188,1544126624,395310939
33689,33852,0.0001188,1544126624,395310939
33689,33707,0.0001188,1544126624,395310939
33689,33869,0.0001188,1544126624,395310939
33689,33769,0.0001188,1544126624,395310939
33689,33829,0.0001188,1544126624,395310939
33689,33800,0.0001188,1544126624,395310939
33689,33756,0.0001188,1544126624,395310939
33689,33694,0.0001188,1544126624,395310939
33689,33789,0.0001188,1544126624,395310939
33689,33768,0.0001188,1544126624,395310939
33689,33811,0.0001188,1544126624,395310939
33689,33819,0.0001188,1544126624,395310939
33689,33698,0.0001188,1544126624,395310939
33689,33795,0.0001188,1544126624,395310939
33689,33708,0.0001188,1544126624,395310939
33689,33816,0.0001188,1544126624,395310939
33689,33854,0.0001188,1544126624,395310939
33689,33837,0.0001188,1544126624,395310939
33689,33714,0.0001188,1544126624,395310939
33689,33781,0.0001188,1544126624,395310939
33689,33787,0.0001188,1544126624,395310939
33689,33734,0.0001188,1544126624,395310939
33689,33755,0.0001188,1544126624,395310939
33689,33806,0.0001188,1544126624,395310939
33689,33723,0.0001188,1544126624,395310939
33689,33743,0.0001188,1544126624,395310939
33689,33716,0.0001188,1544126624,395310939
33689,33861,0.0001188,1544126624,395310939
33689,33797,0.0001188,1544126624,395310939
33689,33783,0.0001188,1544126624,395310939
33689,33804,0.0001188,1544126624,395310939
33689,16005,0.0001188,1544126624,395310939
33689,33751,0.0001188,1544126624,395310939
33689,33801,0.0001188,1544126624,395310939
33689,33851,0.0001188,1544126624,395310939
33689,33765,0.0001188,1544126624,395310939
33689,33823,0.0001188,1544126624,395310939
33689,33757,0.0001188,1544126624,395310939
33689,33836,0.0001188,1544126624,395310939
33689,33702,0.0001188,1544126624,395310939
33689,33780,0.0001188,1544126624,395310939
33689,33814,0.0001188,1544126624,395310939
33689,33834,0.0001188,1544126624,395310939
33689,33762,0.0001188,1544126624,395310939
33689,33845,0.0001188,1544126624,395310939
33689,33736,0.0001188,1544126624,395310939
33689,33749,0.0001188,1544126624,395310939
33689,33721,0.0001188,1544126624,395310939
33689,33750,0.0001188,1544126624,395310939
33689,33772,0.0001188,1544126624,395310939
33689,33733,0.0001188,1544126624,395310939
33689,33691,0.0001188,1544126624,395310939
33689,33864,0.0001188,1544126624,395310939
33689,33786,0.0001188,1544126624,395310939
33689,33824,0.0001188,1544126624,395310939
33689,33815,0.0001188,1544126624,395310939
33689,33862,0.0001188,1544126624,395310939
33689,33760,0.0001188,1544126624,395310939
33689,33771,0.0001188,1544126624,395310939
33689,33867,0.0001188,1544126624,395310939
33689,33695,0.0001188,1544126624,395310939
33689,33748,0.0001188,1544126624,395310939
33689,33799,0.0001188,1544126624,395310939
33689,33857,0.0001188,1544126624,395310939
33689,33856,0.0001188,1544126624,395310939
33689,33826,0.0001188,1544126624,395310939
33689,5501,0.0001188,1544126624,395310939
33689,33690,0.0001188,1544126624,395310939
33689,33773,0.0001188,1544126624,395310939
33689,33793,0.0001188,1544126624,395310939
33689,33843,0.0001188,1544126624,395310939
33689,33725,0.0001188,1544126624,395310939
33689,33860,0.0001188,1544126624,395310939
33689,33742,0.0001188,1544126624,395310939
33689,33812,0.0001188,1544126624,395310939
33689,33828,0.0001188,1544126624,395310939
33689,33788,0.0001188,1544126624,395310939
33689,33855,0.0001188,1544126624,395310939
33689,33842,0.0001188,1544126624,395310939
33689,16313,0.0001188,1544126624,395310939
33689,33838,0.0001188,1544126624,395310939
33689,33713,0.0001188,1544126624,395310939
33689,33813,0.0001188,1544126624,395310939
33689,33850,0.0001188,1544126624,395310939
33689,33840,0.0001188,1544126624,395310939
33689,33841,0.0001188,1544126624,395310939
33689,33709,0.0001188,1544126624,395310939
33689,24985,0.0001188,1544126624,395310939
33689,33704,0.0001188,1544126624,395310939
33689,33774,0.0001188,1544126624,395310939
33689,33729,0.0001188,1544126624,395310939
33689,33802,0.0001188,1544126624,395310939
33689,33753,0.0001188,1544126624,395310939
33689,33759,0.0001188,1544126624,395310939
33689,33745,0.0001188,1544126624,395310939
33689,33822,0.0001188,1544126624,395310939
33689,33722,0.0001188,1544126624,395310939
33689,33779,0.0001188,1544126624,395310939
33689,33791,0.0001188,1544126624,395310939
33689,33738,0.0001188,1544126624,395310939
33689,33697,0.0001188,1544126624,395310939
33689,33770,0.0001188,1544126624,395310939
33689,33719,0.0001188,1544126624,395310939
33689,33803,0.0001188,1544126624,395310939
33689,33839,0.0001188,1544126624,395310939
33689,33763,0.0001188,1544126624,395310939
33689,33827,0.0001188,1544126624,395310939
33689,33747,0.0001188,1544126624,395310939
33689,33848,0.0001188,1544126624,395310939
33689,33833,0.0001188,1544126624,395310939
33689,33796,0.0001188,1544126624,395310939
33689,33693,0.0001188,1544126624,395310939
33689,33761,0.0001188,1544126624,395310939
33689,33717,0.0001188,1544126624,395310939
33689,33728,0.0001188,1544126624,395310939
33689,33741,0.0001188,1544126624,395310939
33689,33818,0.0001188,1544126624,395310939
33689,33809,0.0001188,1544126624,395310939
33689,33810,0.0001188,1544126624,395310939
33689,33712,0.0001188,1544126624,395310939
33689,33735,0.0001188,1544126624,395310939
33689,33835,0.0001188,1544126624,395310939
33689,33865,0.0001188,1544126624,395310939
33689,33746,0.0001188,1544126624,395310939
33689,33844,0.0001188,1544126624,395310939
33689,33764,0.0001188,1544126624,395310939
33689,33777,0.0001188,1544126624,395310939
33689,33710,0.0001188,1544126624,395310939
33689,33776,0.0001188,1544126624,395310939
33689,33846,0.0001188,1544126624,395310939
33689,33706,0.0001188,1544126624,395310939
33689,33711,0.0001188,1544126624,395310939
33689,33705,0.0001188,1544126624,395310939
33689,33807,0.0001188,1544126624,395310939
33689,33790,0.0001188,1544126624,395310939
3083,8982,0.000988,1544128809,395318545
12534,12536,1.0,1544133849,395334598
12534,12535,2.19978889,1544133849,395334598
10937,10939,0.3000204,1544133650,395333974
10937,10938,0.10161134,1544133650,395333974
20656,17279,0.01085883,1544132742,395330946
20656,20657,0.03910141,1544132742,395330946
24588,24589,0.00772565,1544131877,395327934
30576,30578,0.03322958,1544129850,395321886
30576,30577,0.00108324,1544129850,395321886
36769,36829,0.0005348,1544126316,395309914
36769,36828,0.004117,1544126316,395309914
6442,6444,0.02936229,1544135807,395340228
6442,6443,4.87036403,1544135807,395340228
36397,36399,0.02306905,1544126117,395309142
36397,36398,0.09489548,1544126117,395309142
5454,5456,0.14244873,1544136060,395340846
5454,5455,0.01262218,1544136060,395340846
22868,22870,0.03885971,1544131878,395327938
22868,22869,0.232447,1544131878,395327938
2232,2232,1.40981635,1544132067,395328591
2232,22803,0.08139,1544132067,395328591
18061,18061,0.00234816,1544132903,395331475
7011,7013,0.00506605,1544134935,395337809
7011,7012,0.00037114,1544134935,395337809
20544,11425,0.02092631,1544132976,395331734
20544,15165,0.65688049,1544132976,395331734
16005,16006,0.00851576,1544133393,395333148
16005,16007,5.0,1544133393,395333148
7343,7344,0.00014548,1544134650,395336785
7343,7345,0.00111112,1544134650,395336785
35223,35225,0.10306,1544125919,395308330
35223,35224,0.12164664,1544125919,395308330
26636,26637,0.00529324,1544131590,395327000
26636,26638,0.00249547,1544131590,395327000
20233,20234,0.02199272,1544132831,395331213
20233,13566,0.58673282,1544132831,395331213
3299,3300,0.34873888,1544136096,395340932
3299,3301,0.01104,1544136096,395340932
141,142,2.39190472,1544134825,395337373
141,143,2.0,1544134825,395337373
25391,23386,0.01588504,1544131709,395327425
25391,8622,0.00036504,1544131709,395327425
18938,18940,0.25521512,1544132679,395330746
18938,18939,0.01375427,1544132679,395330746
18938,4236,0.05,1544132679,395330746
1780,1781,0.03081134,1544135998,395340668
1780,1780,4.23560163,1544135998,395340668
34499,34500,0.02437162,1544126165,395309316
11369,11370,0.04118933,1544133795,395334374
11369,3183,0.08969055,1544133795,395334374
57,58,0.70215015,1544135043,395338153
57,59,0.00314955,1544135043,395338153
22988,20287,0.64606251,1544132339,395329504
22988,22989,0.065688,1544132339,395329504
15735,15737,0.21345417,1544134139,395335531
15735,15736,0.20003,1544134139,395335531
18062,18062,0.00498122,1544132077,395328637
36646,36648,0.24513015,1544126096,395309039
36646,36647,0.00061085,1544126096,395309039
2673,2674,0.01275706,1544136263,395341307
2673,2675,0.00985213,1544136263,395341307
16916,1836,0.02642591,1544133145,395332267
16916,10820,0.00067937,1544133145,395332267
2307,2308,0.00963281,1544135035,395338133
18061,18061,0.0023419,1544133122,395332135
33461,33463,0.01536721,1544126467,395310412
33461,33462,0.01235,1544126467,395310412
3425,11261,3.3190371,1544131469,395326621
31456,31457,0.02268746,1544128763,395318408
31456,8713,0.05534588,1544128763,395318408
35890,8593,0.00010668,1544125959,395308464
35890,35891,0.02349871,1544125959,395308464
23312,23313,0.00814077,1544132014,395328404
23312,5383,0.39407213,1544132014,395328404
11039,11040,0.0005533,1544133603,395333821
11039,11041,0.01731694,1544133603,395333821
35458,35459,0.00818366,1544126062,395308903
35458,35460,0.00551392,1544126062,395308903
22786,22788,0.13,1544132073,395328607
22786,22787,0.262886,1544132073,395328607
25555,25556,0.00986917,1544131661,395327274
25555,945,0.09879723,1544131661,395327274
7574,7576,0.00012128,1544134546,395336478
7574,7575,0.00425865,1544134546,395336478
1671,31211,0.031135,1544128437,395317195
1671,1671,1.7521221,1544128437,395317195
21638,17789,0.2913183,1544132950,395331679
14019,6999,1.94979032,1544133864,395334678
14019,14020,0.01678601,1544133864,395334678
17444,8997,7.67e-06,1544133248,395332619
17444,8998,0.00075938,1544133248,395332619
13408,13410,0.0022,1544133423,395333250
13408,13409,6.142e-05,1544133423,395333250
2491,33474,0.01394721,1544126524,395310648
2491,2491,131.77898024,1544126524,395310648
2491,33473,0.43177062,1544126524,395310648
2491,33475,0.15336885,1544126524,395310648
366,1509,8.41,1544136114,395340977
366,1508,0.08517073,1544136114,395340977
9616,9618,0.00223198,1544135104,395338359
9616,9617,0.00329613,1544135104,395338359
28873,8619,0.00023951,1544131306,395326078
28873,13832,0.015456,1544131306,395326078
36002,36003,0.05656,1544125862,395308229
36002,36004,0.00046861,1544125862,395308229
9795,9795,0.13361778,1544130970,395324942
9795,29861,0.81871247,1544130970,395324942
33350,33351,1.999,1544126364,395309961
33350,33352,0.00083762,1544126364,395309961
7069,7071,0.07056492,1544135094,395338338
7069,7070,0.2,1544135094,395338338
8789,8791,0.005241,1544134860,395337524
8789,8790,0.2999,1544134860,395337524
26424,26425,0.25568625,1544131522,395326817
26424,14431,0.00984729,1544131522,395326817
18044,18044,0.0028867,1544131669,395327296
1713,1714,0.01262,1544135360,395339095
1713,1713,0.17368047,1544135360,395339095
4483,4485,0.26900041,1544135254,395338800
4483,4484,0.1785,1544135254,395338800
14503,8484,0.06269649,1544133396,395333155
14503,8458,0.02501045,1544133396,395333155
2700,2700,2.87719378,1544131758,395327557
2700,23933,0.00608763,1544131758,395327557
8430,8405,0.00657855,1544134848,395337463
8430,8431,0.00994774,1544134848,395337463
1911,1912,0.0177312,1544134954,395337871
18959,11451,0.43206099,1544132797,395331118
18959,18960,0.0040818,1544132797,395331118
18061,18061,0.00241389,1544126820,395311608
1661,1663,0.02887448,1544134688,395336900
1661,1662,0.07746596,1544134688,395336900
7837,7838,0.01781022,1544135772,395340135
7837,7839,4.1953839,1544135772,395340135
20326,20327,0.00642937,1544132967,395331716
20326,13453,1.20185768,1544132967,395331716
27539,20830,0.53538161,1544131330,395326158
27539,27540,0.223375,1544131330,395326158
34422,34424,0.27190332,1544126090,395309010
34422,34423,0.81894893,1544126090,395309010
27563,27565,0.67756557,1544131462,395326603
27563,27564,0.050031,1544131462,395326603
29217,29217,0.00243893,1544097215,395205193
6112,6113,0.00274393,1544134703,395336958
6112,6114,0.09722276,1544134703,395336958
26963,26964,0.0053203,1544131491,395326695
18062,18062,0.00033696,1544132925,395331615
28335,945,0.0904278,1544131395,395326337
28335,28336,0.00032981,1544131395,395326337
2491,2493,0.10934087,1544134685,395336888
2491,2495,0.25126372,1544134685,395336888
2491,2491,124.82067413,1544134685,395336888
2491,2494,0.24564243,1544134685,395336888
2491,2492,0.20864403,1544134685,395336888
36755,36757,0.0011761,1544126060,395308896
36755,36758,0.0175996,1544126060,395308896
18038,18038,0.00323668,1544132027,395328450
34415,36478,0.00075606,1544126289,395309732
34415,36479,0.020278,1544126289,395309732
18039,18039,0.00248236,1544126882,395311895
16535,16536,0.075028,1544134196,395335694
16535,16537,0.00997015,1544134196,395335694
22474,22475,0.00046,1544132221,395329142
22474,18240,0.0213568,1544132221,395329142
14037,7011,0.00546626,1544133483,395333449
14037,14038,1.0,1544133483,395333449
945,945,1330.19367979,1544126454,395310373
945,33422,4.0,1544126454,395310373
4259,9337,0.0145366,1544135000,395338016
22875,2579,0.33578562,1544132150,395328913
22875,4126,0.00496099,1544132150,395328913
21557,21558,0.01427322,1544132351,395329540
18646,2636,0.00347526,1544132787,395331073
18646,18646,0.08513032,1544132787,395331073
23287,23289,0.00233312,1544131975,395328268
23287,23288,0.00193571,1544131975,395328268
1147,1148,0.00289214,1544136482,395341791
29243,29243,0.00249841,1544095928,395200471
7724,7726,0.0250621,1544136475,395341777
7724,7725,9.53131813,1544136475,395341777
15919,15920,0.00272612,1544133311,395332823
15919,15922,0.004,1544133311,395332823
15919,15921,0.00088281,1544133311,395332823
28722,26305,0.00451019,1544131227,395325852
28722,4252,0.01101273,1544131227,395325852
13249,13250,0.28755568,1544133443,395333326
2894,2895,0.007,1544136188,395341137
2894,2896,0.376007,1544136188,395341137
30465,30466,0.00520156,1544129808,395321768
30465,23061,0.01039844,1544129808,395321768
17728,17729,0.00935427,1544133228,395332503
18010,18010,0.01728163,1544131818,395327742
17991,17991,0.00115447,1544132516,395330235
18022,18022,0.02019322,1544132546,395330300
9226,9227,0.00492876,1544136152,395341066
9226,9228,0.0221826,1544136152,395341066
1217,1218,0.00216222,1544135315,395338988
31131,31132,0.00641303,1544128671,395318105
28997,28999,0.007914,1544131225,395325845
28997,29001,0.00267,1544131225,395325845
28997,29000,0.13776,1544131225,395325845
28997,28998,0.215518,1544131225,395325845
28997,25659,18.62454324,1544131225,395325845
10631,18634,0.00783847,1544132827,395331205
10631,10631,0.05717318,1544132827,395331205
11065,11066,0.79013623,1544133569,395333714
11065,11067,12.10403154,1544133569,395333714
14510,14512,0.00593251,1544133975,395335053
14510,14511,0.02498593,1544133975,395335053
12903,5273,0.00048987,1544133356,395332997
12903,12904,0.00401037,1544133356,395332997
17252,8636,0.00090286,1544133196,395332396
17252,17253,0.017174,1544133196,395332396
18028,18028,0.00125639,1544131605,395327109
27103,33402,0.00551272,1544126683,395311128
27103,27103,0.07855102,1544126683,395311128
27391,25424,0.0496632,1544131393,395326328
27391,27392,0.03325886,1544131393,395326328
28608,22781,2.61599771,1544131288,395326032
28608,21447,0.09357327,1544131288,395326032
5465,5466,0.02461865,1544134935,395337814
5465,5467,15.0,1544134935,395337814
31345,31346,0.01902139,1544128454,395317357
31345,31347,1.269169,1544128454,395317357
19769,19771,11.89129455,1544132857,395331295
19769,19770,0.1,1544132857,395331295
26443,26444,0.00066027,1544131587,395326994
26443,26445,7.123e-05,1544131587,395326994
31127,29676,0.15058002,1544128634,395317961
31127,4549,0.002,1544128634,395317961
13674,13676,5.993e-05,1544133918,395334867
13674,13675,0.00022656,1544133918,395334867
17673,17674,0.00027562,1544133168,395332313
17673,17675,0.01678504,1544133168,395332313
9508,9510,0.31848178,1544134879,395337571
9508,9509,0.009341,1544134879,395337571
1043,1045,0.031155,1544136024,395340754
1043,1044,1.003057,1544136024,395340754
992,702,0.010314,1544136599,395342037
13704,13705,0.08541469,1544133578,395333741
13704,6556,0.38073165,1544133578,395333741
16581,16689,5.70069224,1544134269,395335862
16581,16691,0.115288,1544134269,395335862
16581,16688,0.077834,1544134269,395335862
16581,16690,0.024803,1544134269,395335862
30466,25439,0.18989464,1544130436,395323433
30466,30466,0.09564996,1544130436,395323433
21469,21471,0.213,1544132826,395331198
21469,21470,0.00019691,1544132826,395331198
8625,8627,0.03063739,1544135287,395338897
8625,8626,0.01796493,1544135287,395338897
5955,5957,0.00082439,1544135903,395340462
5955,5956,5.871e-05,1544135903,395340462
20886,20887,0.668216,1544132445,395329869
20886,20888,0.00074668,1544132445,395329869
8817,8819,0.11,1544135518,395339446
8817,8818,0.01508198,1544135518,395339446
17671,16630,23.05448876,1544133055,395331975
17671,17672,1.0959,1544133055,395331975
23323,21759,0.06395608,1544131854,395327846
23323,23324,0.9337766,1544131854,395327846
6424,6425,9.61798325,1544136524,395341879
6424,6426,0.0037808,1544136524,395341879
17730,17730,0.00704267,1544132445,395329872
18001,18001,0.01819916,1544131456,395326568
26548,26549,0.0765,1544131486,395326658
26548,25391,0.01627914,1544131486,395326658
24890,22048,0.09998738,1544131942,395328166
24890,24891,0.02724083,1544131942,395328166
24002,9229,0.00657164,1544131941,395328148
24002,11713,0.0066,1544131941,395328148
33629,33630,0.09088861,1544126633,395310974
33629,15974,0.15,1544126633,395310974
6634,6636,6.02630033,1544135902,395340459
